,YEAR,STATE,EVENT_TYPE,TOTAL DEATHS,TOTAL INJURIES,TOTAL DAMAGES,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_CZ_STATE,BEGIN_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_ID,EVENT_ID
5813,2015,VIRGINIA,Lightning,0,2,0.0,Emergency Manager,,,,,,,SHORT PUMP,37.65,-77.61,37.65,-77.61,96744,582153
5814,2015,MICHIGAN,Heavy Rain,0,4,30000.0,Broadcast Media,,,,,,,GORDON,46.4875,-87.2322,46.4875,-87.2322,95697,574912
5815,2015,NEW MEXICO,Lightning,1,1,0.0,Broadcast Media,,,,,,,CAPITAN,33.54,-105.59,33.54,-105.59,94237,567914
5816,2015,COLORADO,Lightning,0,5,0.0,Broadcast Media,,,,,,,FALCON,38.9412,-104.7105,38.9412,-104.7105,95937,576409
5817,2015,TEXAS,Flood,1,0,0.0,Broadcast Media,,,,,,,GRAFORD,32.8655,-98.3101,32.8526,-98.312,98096,589831
5818,2015,TEXAS,Tornado,0,1,0.0,NWS Storm Survey,,,EF1,3.05,440.0,,CEDAR CREEK,30.085,-97.542,30.123,-97.516,96369,581301
5819,2015,MARYLAND,Flood,1,0,10000.0,Broadcast Media,,,,,,,SAVAGE,39.1235,-76.7981,39.1195,-76.8002,95821,575659
5820,2015,NEW MEXICO,Flash Flood,1,0,15000.0,Law Enforcement,,,,,,,SPRINGSTEAD,35.5976,-108.5798,35.6176,-108.577,97376,585781
5821,2015,NEW JERSEY,Rip Current,0,1,0.0,Lifeguard,,,,,,,,,,,,95681,586342
5822,2015,ILLINOIS,Tornado,0,2,1210000.0,NWS Storm Survey,,,EF2,2.39,250.0,,DELAVAN,40.3618,-89.5496,40.379,-89.5103,98680,593136
5823,2015,KENTUCKY,Flash Flood,4,15,3500000.0,Emergency Manager,,,,,,,FLATGAP,37.9371,-82.8799,37.8888,-82.8632,97125,584092
5824,2015,ARIZONA,Excessive Heat,0,12,0.0,Broadcast Media,,,,,,,,,,,,97792,597443
5825,2015,ILLINOIS,Tornado,0,7,1000000.0,NWS Storm Survey,,,EF2,7.8,880.0,,MAYTOWN,41.6565,-89.3213,41.6044,-89.1874,98155,590631
5826,2015,ARIZONA,Excessive Heat,0,12,0.0,Broadcast Media,,,,,,,,,,,,97792,597446
5827,2015,DELAWARE,Rip Current,0,4,0.0,Lifeguard,,,,,,,,,,,,95680,586341
5828,2015,ARIZONA,Excessive Heat,0,12,0.0,Broadcast Media,,,,,,,,,,,,97792,588025
5829,2015,ARIZONA,Lightning,1,0,0.0,Broadcast Media,,,,,,,BENSON,31.9752,-110.3039,31.9752,-110.3039,97501,591015
5830,2015,KENTUCKY,Flood,1,0,20000.0,Public,,,,,,,REDHOUSE,37.83,-84.27,37.8299,-84.2675,93881,564417
5831,2015,ARIZONA,Excessive Heat,0,12,0.0,Broadcast Media,,,,,,,,,,,,97792,597445
5832,2015,CALIFORNIA,Flash Flood,0,2,1000.0,Law Enforcement,,,,,,,DARWIN ARPT,36.3302,-117.7453,36.3268,-117.7195,96166,578159
5833,2015,MONTANA,Tornado,0,1,50000.0,NWS Storm Survey,,,EF1,5.25,50.0,ND,CRANE,47.4764,-104.1129,47.416,-104.0449,96445,580044
5834,2015,MICHIGAN,Tornado,0,5,3200000.0,NWS Storm Survey,,,EF1,4.61,100.0,,KENT CORNER,42.89,-84.96,42.8614,-84.8776,96948,583118
5835,2015,NEVADA,Heavy Rain,0,7,10000.0,Broadcast Media,,,,,,,EAST LAS VEGAS,36.1002,-115.0406,36.1967,-115.0832,96167,578164
5836,2015,SOUTH DAKOTA,Lightning,1,1,0.0,Law Enforcement,,,,,,,SPEARFISH,44.4758,-103.8518,44.4758,-103.8518,99527,597245
5837,2015,ARIZONA,Flash Flood,0,1,8000.0,Law Enforcement,,,,,,,CASCABEL,32.2605,-110.3095,32.3104,-110.3508,98852,596404
5838,2015,OKLAHOMA,Flash Flood,1,0,0.0,Broadcast Media,,,,,,,ARDMORE,34.1698,-97.109,34.2025,-97.124,97248,585616
5839,2015,KENTUCKY,Flash Flood,1,0,80000.0,Emergency Manager,,,,,,,BLACK HAWK,36.9603,-87.8771,37.0031,-87.862,97615,587357
5840,2015,NEVADA,Excessive Heat,2,17,0.0,ASOS,,,,,,,,,,,,96171,578942
5841,2015,INDIANA,Excessive Heat,0,6,0.0,ASOS,,,,,,,,,,,,98239,590824
5842,2015,TEXAS,Tornado,1,6,760000.0,NWS Storm Survey,,,EF2,8.88,400.0,,PETTIBONE,30.8154,-97.1175,30.9154,-97.0235,94850,575884
5843,2015,MINNESOTA,Flash Flood,0,1,1000.0,Local Official,,,,,,,MELROSE,45.7245,-94.7928,45.7302,-94.4811,95051,571247
5844,2015,FLORIDA,Lightning,0,2,0.0,Broadcast Media,,,,,,,EDGEWOOD,28.5,-81.37,28.5,-81.37,97265,584863
5845,2015,CALIFORNIA,Wildfire,0,1,25000.0,Park/Forest Service,,,,,,,,,,,,99432,596854
5846,2015,WASHINGTON,Cold/Wind Chill,1,0,0.0,Newspaper,,,,,,,,,,,,97843,588313
5847,2015,SOUTH DAKOTA,Thunderstorm Wind,1,0,0.0,Law Enforcement,87.0,EG,,,,,FT THOMPSON,44.05,-99.41,44.05,-99.41,97796,588223
5848,2015,OKLAHOMA,Flash Flood,1,0,20000.0,Broadcast Media,,,,,,,MACOMB,35.1508,-97.0142,35.1439,-97.0139,97248,585618
5849,2015,NEW JERSEY,Lightning,0,2,0.0,Social Media,,,,,,,CAPE MAY COURT HOUSE,39.0993,-74.8066,39.0993,-74.8066,96486,592253
5850,2015,INDIANA,Thunderstorm Wind,0,1,15000.0,Broadcast Media,52.0,EG,,,,,EAGLE VLG,39.95,-86.27,39.95,-86.27,98723,595592
5851,2015,KENTUCKY,Thunderstorm Wind,0,4,0.0,NWS Storm Survey,87.0,EG,,,,,FLEMINGSBURG JCT,38.47,-83.7583,38.4587,-83.6384,97191,586168
5852,2015,NEW MEXICO,Flash Flood,1,0,300000.0,Department of Highways,,,,,,,REHOBOTH,35.5167,-108.663,35.4966,-108.7701,95853,575774
5853,2015,FLORIDA,Heavy Rain,1,0,0.0,County Official,,,,,,,PINELLAS PARK,27.8389,-82.7018,27.8389,-82.7018,96755,590306
5854,2015,OKLAHOMA,Heat,0,4,0.0,Local Official,,,,,,,,,,,,97867,588423
5855,2015,OKLAHOMA,Heat,0,2,0.0,Local Official,,,,,,,,,,,,97867,588424
5856,2015,OKLAHOMA,Heat,0,2,0.0,Local Official,,,,,,,,,,,,97867,588425
5857,2015,OKLAHOMA,Heat,0,1,0.0,Local Official,,,,,,,,,,,,97867,588426
5858,2015,OKLAHOMA,Heat,0,1,0.0,Local Official,,,,,,,,,,,,97867,588427
5859,2015,INDIANA,Thunderstorm Wind,0,2,8000.0,Fire Department/Rescue,52.0,EG,,,,,HARRIS CITY,39.2656,-85.484,39.2656,-85.484,98726,597321
5860,2015,ILLINOIS,Tornado,0,1,1500000.0,NWS Storm Survey,,,EF2,5.95,700.0,,NEMO,40.8892,-90.5936,40.8918,-90.4797,99289,597164
5861,2015,NEW MEXICO,Thunderstorm Wind,0,1,250000.0,Emergency Manager,61.0,EG,,,,,CLOVIS,34.45,-103.18,34.45,-103.18,96106,577729
5862,2015,KENTUCKY,Flood,1,0,0.0,Broadcast Media,,,,,,,HARRODS CREEK,38.3381,-85.6392,38.3445,-85.6374,92739,586896
5863,2015,NEW MEXICO,Tornado,0,1,100000.0,Emergency Manager,,,EF0,0.25,25.0,,EDGEWOOD,35.0736,-106.1783,35.0774,-106.1713,96107,577733
5864,2015,ALABAMA,Thunderstorm Wind,0,1,30000.0,Broadcast Media,52.0,EG,,,,,SPANISH FT,30.6834,-87.9125,30.6834,-87.9125,97532,586882
5865,2015,ILLINOIS,Heat,1,0,0.0,County Official,,,,,,,,,,,,97222,584656
5866,2015,HAWAII,Wildfire,0,1,0.0,Newspaper,,,,,,,,,,,,99183,595803
5867,2015,HAWAII,High Surf,2,0,0.0,Trained Spotter,,,,,,,,,,,,97397,586743
5868,2015,FLORIDA,Lightning,0,1,0.0,Fire Department/Rescue,,,,,,,SUMMER HAVEN,29.73,-81.24,29.73,-81.24,97094,583812
5869,2015,TENNESSEE,Excessive Heat,2,0,0.0,ASOS,,,,,,,,,,,,100233,600413
5870,2015,ALABAMA,Thunderstorm Wind,0,1,0.0,Emergency Manager,50.0,EG,,,,,GAMBLE,33.8657,-87.3044,33.8657,-87.3044,99332,596675
5871,2015,TEXAS,Thunderstorm Wind,0,1,0.0,Broadcast Media,61.0,EG,,,,,TORCER,31.173,-105.5841,31.173,-105.5841,98988,594424
5872,2015,FLORIDA,Lightning,0,20,0.0,Broadcast Media,,,,,,,EGLIN VLG,30.46,-86.55,30.46,-86.55,97897,588578
5873,2015,SOUTH CAROLINA,Lightning,0,1,0.0,Fire Department/Rescue,,,,,,,FLORENCE,34.2049,-79.8016,34.2049,-79.8016,100172,600012
5874,2015,NEW MEXICO,Thunderstorm Wind,0,1,10000.0,Trained Spotter,55.0,EG,,,,,LAKE ARTHUR,32.9963,-104.4402,32.9963,-104.4402,97384,585888
5875,2015,NEVADA,Excessive Heat,2,0,0.0,County Official,,,,,,,,,,,,99047,594675
5876,2015,KANSAS,Heat,1,0,0.0,Broadcast Media,,,,,,,,,,,,97513,586739
5877,2015,NORTH CAROLINA,Lightning,0,18,0.0,Broadcast Media,,,,,,,CLIFDALE,35.152,-79.27,35.152,-79.27,100123,599761
5878,2015,ALABAMA,Thunderstorm Wind,1,0,0.0,Emergency Manager,55.0,EG,,,,,BETHEL,34.21,-86.97,34.21,-86.97,96381,597062
5879,2015,NORTH CAROLINA,Flood,0,1,0.0,Social Media,,,,,,,SEA BREEZE,34.0553,-77.8834,34.0549,-77.8836,99480,597100
5880,2015,SOUTH CAROLINA,Rip Current,1,0,0.0,NWS Employee,,,,,,,,,,,,99483,597109
5881,2015,SOUTH CAROLINA,Rip Current,1,0,0.0,NWS Employee,,,,,,,,,,,,99485,597110
5882,2015,LOUISIANA,Lightning,0,6,10000.0,Broadcast Media,,,,,,,NEGREET,31.51,-93.63,31.51,-93.63,95884,576049
5883,2015,FLORIDA,Thunderstorm Wind,1,0,0.0,Emergency Manager,35.0,EG,,,,,BELMONT,27.9407,-82.7574,27.9407,-82.7574,97824,588094
5884,2015,ALABAMA,Thunderstorm Wind,0,1,0.0,Trained Spotter,50.0,EG,,,,,SYLACAUGA MERKLE ARP,33.19,-86.3,33.19,-86.3,99468,597039
5885,2015,ALABAMA,Lightning,0,1,0.0,Fire Department/Rescue,,,,,,,MOBILE BATES FLD,30.68,-88.23,30.68,-88.23,99509,597230
5886,2015,NORTH CAROLINA,Thunderstorm Wind,0,1,0.0,Law Enforcement,50.0,EG,,,,,DERBY,35.11,-79.59,35.11,-79.59,98041,589435
5887,2015,FLORIDA,Thunderstorm Wind,0,1,0.0,Emergency Manager,50.0,EG,,,,,LAKE SAMPSON,29.9504,-82.1551,29.9504,-82.1551,97090,583858
5888,2015,PUERTO RICO,Rip Current,1,0,0.0,Newspaper,,,,,,,,,,,,99560,597459
5889,2015,OKLAHOMA,Heat,0,13,0.0,Local Official,,,,,,,,,,,,98232,590779
5890,2015,FLORIDA,Lightning,0,3,0.0,Broadcast Media,,,,,,,SUNNY IS,25.91,-80.12,25.91,-80.12,98793,594347
5891,2015,NORTH CAROLINA,Thunderstorm Wind,0,1,5000.0,Law Enforcement,50.0,EG,,,,,LAKEVIEW,35.19,-79.3,35.19,-79.3,98041,589444
5892,2015,ALABAMA,Lightning,1,0,0.0,Emergency Manager,,,,,,,ROBINSON SPGS,32.52,-86.62,32.52,-86.62,99534,597275
5893,2015,FLORIDA,Lightning,0,1,0.0,Emergency Manager,,,,,,,BALDWIN,30.29,-81.98,30.29,-81.98,99197,595831
5894,2015,FLORIDA,Lightning,0,1,0.0,Emergency Manager,,,,,,,CEDAR HILLS,30.29,-81.74,30.29,-81.74,99197,595832
5895,2015,ARKANSAS,Excessive Heat,1,0,0.0,Broadcast Media,,,,,,,,,,,,98538,592580
5896,2015,ARKANSAS,Excessive Heat,1,0,0.0,Fire Department/Rescue,,,,,,,,,,,,98539,592581
5897,2015,TEXAS,Tornado,10,468,26000000.0,NWS Storm Survey,,,EF4,9.21,550.0,TX,NEW HOPE,32.796,-96.5894,32.915,-96.518,101364,606471
5898,2015,WASHINGTON,Heat,1,1,0.0,Official NWS Observations,,,,,,,,,,,,96511,580356
5899,2015,WASHINGTON,Excessive Heat,1,1,0.0,Official NWS Observations,,,,,,,,,,,,96542,580573
5900,2015,MISSOURI,Thunderstorm Wind,0,2,0.0,Law Enforcement,43.0,EG,,,,,KAMPVILLE,38.8198,-90.5784,38.8215,-90.5691,97956,588994
5901,2015,FLORIDA,Lightning,1,0,0.0,Broadcast Media,,,,,,,WESCONNETT,30.2296,-81.7478,30.2296,-81.7478,99895,598959
5902,2015,ILLINOIS,Flood,1,0,0.0,Broadcast Media,,,,,,,DAMIANSVILLE,38.4975,-89.6403,38.4908,-89.6387,97954,588982
5903,2015,GEORGIA,Lightning,0,1,5000.0,Trained Spotter,,,,,,,WESTWOOD,31.77,-83.41,31.77,-83.41,99109,600247
5904,2015,FLORIDA,Lightning,0,2,0.0,Emergency Manager,,,,,,,ATLANTIC BEACH,30.32,-81.4,30.32,-81.4,99204,595848
5905,2015,TEXAS,Lightning,0,1,0.0,Newspaper,,,,,,,WILSON VLY,30.9289,-97.3973,30.9289,-97.3973,98506,592411
5906,2015,FLORIDA,Thunderstorm Wind,0,1,0.0,Emergency Manager,50.0,EG,,,,,ARLINGTON,30.34,-81.6,30.34,-81.6,99204,595850
5907,2015,NEVADA,Dust Devil,0,4,1000.0,911 Call Center,,,,,,,ELKO,40.84,-115.76,40.84,-115.76,97115,584034
5908,2015,INDIANA,Flood,1,0,500.0,Broadcast Media,,,,,,,COAL CREEK,40.04,-87.384,40.0372,-87.3865,98395,591974
5909,2015,PENNSYLVANIA,Heat,1,0,0.0,ASOS,,,,,,,,,,,,99507,597183
5910,2015,TEXAS,Heat,1,0,0.0,Newspaper,,,,,,,,,,,,97896,588577
5911,2015,TEXAS,Flash Flood,1,0,0.0,Broadcast Media,,,,,,,BEVERLY HILLS,31.5197,-97.1692,31.5281,-97.1543,98097,589832
5912,2015,FLORIDA,Rip Current,1,4,0.0,Broadcast Media,,,,,,,,,,,,95973,576571
5913,2015,HAWAII,Flash Flood,1,0,0.0,Newspaper,,,,,,,HILO,19.7155,-155.1301,19.7157,-155.1298,102513,612580
5914,2015,TEXAS,Heat,0,1,0.0,Newspaper,,,,,,,,,,,,100184,600053
5915,2015,MARYLAND,Flash Flood,2,0,10000.0,Broadcast Media,,,,,,,PARKWOOD,39.0001,-77.0773,39.0002,-77.0774,97082,583774
5916,2015,ILLINOIS,Winter Weather,0,12,300000.0,Newspaper,,,,,,,,,,,,92883,557073
5917,2015,ALABAMA,Thunderstorm Wind,0,1,0.0,Broadcast Media,43.0,EG,,,,,BOX SPGS,33.21,-87.48,33.21,-87.48,92799,556819
5918,2015,CALIFORNIA,Dust Storm,0,15,0.0,Law Enforcement,,,,,,,,,,,,101293,605902
5919,2015,INDIANA,Cold/Wind Chill,1,0,0.0,ASOS,,,,,,,,,,,,93154,559016
5920,2015,CONNECTICUT,Strong Wind,0,1,10000.0,Public,36.0,MG,,,,,,,,,,93062,558134
5921,2015,NEW JERSEY,Winter Weather,1,5,0.0,ASOS,,,,,,,,,,,,91357,554235
5922,2015,ILLINOIS,Cold/Wind Chill,1,0,0.0,Newspaper,,,,,,,,,,,,92882,557071
5923,2015,TEXAS,Winter Weather,0,8,0.0,Official NWS Observations,,,,,,,,,,,,92924,557299
5924,2015,ALABAMA,Thunderstorm Wind,0,1,0.0,Broadcast Media,50.0,EG,,,,,IRONDALE,33.5354,-86.7153,33.5354,-86.7153,97830,588113
5925,2015,ALASKA,Cold/Wind Chill,2,0,0.0,Newspaper,,,,,,,,,,,,93077,558288
5926,2015,KENTUCKY,Winter Weather,1,0,0.0,Trained Spotter,,,,,,,,,,,,92572,554654
5927,2015,CONNECTICUT,Winter Weather,1,0,0.0,Broadcast Media,,,,,,,,,,,,92562,554566
5928,2015,PENNSYLVANIA,Winter Weather,2,10,0.0,Emergency Manager,,,,,,,,,,,,92820,556563
5929,2015,INDIANA,Flash Flood,1,0,20000.0,Broadcast Media,,,,,,,KOLEEN,38.9798,-86.8451,38.9794,-86.8441,92703,557994
5930,2015,CALIFORNIA,Dense Fog,5,3,40000.0,Broadcast Media,,,,,,,,,,,,91454,548128
5931,2015,KENTUCKY,Winter Storm,0,1,0.0,Trained Spotter,,,,,,,,,,,,93167,559081
5932,2015,KENTUCKY,Winter Storm,1,1,0.0,NWS Employee,,,,,,,,,,,,93167,559082
5933,2015,MINNESOTA,Winter Weather,1,0,4000.0,Broadcast Media,,,,,,,,,,,,92969,557634
5934,2015,OHIO,Flood,1,0,5000.0,Newspaper,,,,,,,OREGONIA,39.4218,-84.1125,39.4264,-84.1108,93141,558847
5935,2015,CALIFORNIA,Dense Fog,1,0,60000.0,Broadcast Media,,,,,,,,,,,,91454,548533
5936,2015,DELAWARE,Winter Weather,0,6,0.0,ASOS,,,,,,,,,,,,91354,553457
5937,2015,WISCONSIN,Cold/Wind Chill,1,0,0.0,Broadcast Media,,,,,,,,,,,,93195,559345
5938,2015,WEST VIRGINIA,Extreme Cold/Wind Chill,2,0,0.0,COOP Observer,,,,,,,,,,,,92221,552553
5939,2015,DELAWARE,Winter Weather,0,2,0.0,Law Enforcement,,,,,,,,,,,,91478,553649
5940,2015,TEXAS,Winter Storm,3,1,0.0,Trained Spotter,,,,,,,,,,,,92810,557305
5941,2015,NEVADA,Winter Weather,0,7,0.0,Law Enforcement,,,,,,,,,,,,93108,558567
5942,2015,NEVADA,Heavy Rain,0,1,0.0,Broadcast Media,,,,,,,BRACKEN,36.1466,-115.2431,36.1466,-115.2431,93193,559339
5943,2015,DELAWARE,Winter Weather,0,3,0.0,ASOS,,,,,,,,,,,,91354,553460
5944,2015,OKLAHOMA,Heat,0,34,0.0,Local Official,,,,,,,,,,,,98226,590742
5945,2015,OKLAHOMA,Heat,0,59,0.0,Local Official,,,,,,,,,,,,98227,590744
5946,2015,KENTUCKY,Winter Storm,0,1,0.0,Trained Spotter,,,,,,,,,,,,93167,559096
5947,2015,CALIFORNIA,Dense Fog,0,2,0.0,Mesonet,,,,,,,,,,,,92033,551392
5948,2015,CALIFORNIA,Dense Fog,1,1,0.0,Mesonet,,,,,,,,,,,,92345,553074
5949,2015,PENNSYLVANIA,Winter Weather,0,5,0.0,Social Media,,,,,,,,,,,,91600,554792
5950,2015,PENNSYLVANIA,Winter Weather,0,20,0.0,Emergency Manager,,,,,,,,,,,,91600,554795
5951,2015,PENNSYLVANIA,Winter Weather,0,20,0.0,COOP Observer,,,,,,,,,,,,91600,554796
5952,2015,PENNSYLVANIA,Winter Weather,2,20,0.0,Newspaper,,,,,,,,,,,,91600,554797
5953,2015,PENNSYLVANIA,Winter Weather,1,35,0.0,Newspaper,,,,,,,,,,,,91600,554798
5954,2015,WEST VIRGINIA,Heavy Rain,1,0,0.0,Law Enforcement,,,,,,,HARTS,37.998,-82.1426,37.998,-82.1426,95846,575735
5955,2015,CALIFORNIA,Dense Fog,0,2,0.0,Mesonet,,,,,,,,,,,,92033,551393
5956,2015,NEW JERSEY,Winter Weather,1,0,0.0,Trained Spotter,,,,,,,,,,,,91601,554799
5957,2015,NEW JERSEY,Winter Weather,0,3,0.0,Newspaper,,,,,,,,,,,,91601,554800
5958,2015,NEW JERSEY,Winter Weather,0,2,0.0,NWS Employee,,,,,,,,,,,,91601,554801
5959,2015,NEW JERSEY,Winter Weather,0,2,0.0,ASOS,,,,,,,,,,,,91601,554802
5960,2015,NEW JERSEY,Winter Weather,1,2,0.0,Trained Spotter,,,,,,,,,,,,91601,554803
5961,2015,NEW JERSEY,Winter Weather,0,2,0.0,Social Media,,,,,,,,,,,,91601,554804
5962,2015,NEW JERSEY,Winter Weather,0,2,0.0,Social Media,,,,,,,,,,,,91601,554805
5963,2015,NEW JERSEY,Winter Weather,0,2,0.0,Newspaper,,,,,,,,,,,,91601,554806
5964,2015,FLORIDA,Rip Current,1,0,0.0,Newspaper,,,,,,,,,,,,92704,555479
5965,2015,CALIFORNIA,Dense Fog,1,2,0.0,Law Enforcement,,,,,,,,,,,,92345,553060
5966,2015,NEW JERSEY,Winter Weather,0,2,0.0,NWS Employee,,,,,,,,,,,,91692,555996
5967,2015,NEW JERSEY,Winter Weather,0,1,0.0,CoCoRaHS,,,,,,,,,,,,91692,555999
5968,2015,DELAWARE,Winter Weather,0,2,0.0,Mesonet,,,,,,,,,,,,91690,553924
5969,2015,ARKANSAS,Strong Wind,1,0,0.0,Law Enforcement,35.0,EG,,,,,,,,,,91783,550098
5970,2015,NEVADA,Heavy Rain,0,43,500000.0,Newspaper,,,,,,,(LAS)MCCARRAN/LAS VE,36.08,-115.15,36.08,-115.15,92096,551766
5971,2015,CALIFORNIA,Heavy Rain,0,2,50000.0,Broadcast Media,,,,,,,YUCCA VLY,34.1165,-116.4729,34.1381,-116.0664,92098,552037
5972,2015,DELAWARE,Heavy Snow,0,1,0.0,CoCoRaHS,,,,,,,,,,,,92370,556173
5973,2015,DELAWARE,Winter Weather,0,1,0.0,Mesonet,,,,,,,,,,,,92370,556174
5974,2015,DELAWARE,Heavy Snow,0,1,0.0,Mesonet,,,,,,,,,,,,92370,556172
5975,2015,ALABAMA,Flash Flood,1,0,0.0,Broadcast Media,,,,,,,WATERLOO,34.9644,-88.1304,34.9638,-88.1299,93045,565041
5976,2015,TEXAS,Winter Weather,2,0,0.0,Law Enforcement,,,,,,,,,,,,92824,556562
5977,2015,HAWAII,Strong Wind,0,1,0.0,Broadcast Media,49.0,EG,,,,,,,,,,92689,555416
5978,2015,DELAWARE,Winter Weather,0,10,0.0,Mesonet,,,,,,,,,,,,91690,553925
5979,2015,NEW JERSEY,Winter Weather,0,2,0.0,ASOS,,,,,,,,,,,,91601,554807
5980,2015,NEW JERSEY,Winter Weather,0,15,0.0,Newspaper,,,,,,,,,,,,91601,554808
5981,2015,MISSOURI,Winter Weather,0,1,0.0,Trained Spotter,,,,,,,,,,,,92093,551745
5982,2015,ILLINOIS,Flood,1,0,40000.0,Broadcast Media,,,,,,,PULASKI,37.1974,-89.2591,37.2153,-89.2593,92120,551867
5983,2015,TEXAS,Winter Weather,2,1,0.0,Newspaper,,,,,,,,,,,,92822,556541
5984,2015,TEXAS,Winter Weather,2,1,0.0,Law Enforcement,,,,,,,,,,,,92822,556557
5985,2015,PENNSYLVANIA,Winter Weather,1,0,0.0,ASOS,,,,,,,,,,,,91358,554380
5986,2015,DELAWARE,Winter Weather,0,1,0.0,CoCoRaHS,,,,,,,,,,,,91690,553926
5987,2015,DELAWARE,Winter Weather,0,1,0.0,CoCoRaHS,,,,,,,,,,,,91690,553927
5988,2015,MONTANA,Heavy Snow,1,0,0.0,Department of Highways,,,,,,,,,,,,91816,551414
5989,2015,TEXAS,Winter Weather,0,6,500000.0,Official NWS Observations,,,,,,,,,,,,92351,553142
5990,2015,HAWAII,High Surf,0,1,0.0,Trained Spotter,,,,,,,,,,,,92691,555437
5991,2015,TEXAS,Winter Weather,1,0,0.0,Department of Highways,,,,,,,,,,,,92351,553143
5992,2015,INDIANA,Flood,1,1,50000.0,River/Stream Gage,,,,,,,SMYTHE,37.928,-87.4745,37.9523,-87.6421,93642,562554
5993,2015,KENTUCKY,Winter Weather,1,2,0.0,Trained Spotter,,,,,,,,,,,,92091,551707
5994,2015,KENTUCKY,Cold/Wind Chill,1,1,0.0,Broadcast Media,,,,,,,,,,,,92422,564047
5995,2015,WEST VIRGINIA,Flash Flood,1,0,450000.0,Public,,,,,,,COVE GAP,38.1,-82.25,38.2,-82.33,93086,558325
5996,2015,KENTUCKY,Winter Weather,0,1,0.0,Trained Spotter,,,,,,,,,,,,92091,551708
5997,2015,ILLINOIS,Cold/Wind Chill,1,0,0.0,Newspaper,,,,,,,,,,,,91802,550212
5998,2015,ILLINOIS,Cold/Wind Chill,1,0,0.0,Newspaper,,,,,,,,,,,,91805,550208
5999,2015,NORTH CAROLINA,Winter Weather,1,0,0.0,Trained Spotter,,,,,,,,,,,,92401,553574
6000,2015,KENTUCKY,Cold/Wind Chill,1,0,0.0,Broadcast Media,,,,,,,,,,,,92422,564056
6001,2015,KENTUCKY,Cold/Wind Chill,1,0,0.0,Emergency Manager,,,,,,,,,,,,92422,564500
6002,2015,TENNESSEE,Winter Weather,1,0,0.0,Emergency Manager,,,,,,,,,,,,92257,563237
6003,2015,TENNESSEE,Winter Storm,1,1,0.0,Trained Spotter,,,,,,,,,,,,93749,563356
6004,2015,TENNESSEE,Winter Storm,1,1,0.0,Trained Spotter,,,,,,,,,,,,93749,563341
6005,2015,ILLINOIS,Cold/Wind Chill,1,0,0.0,Newspaper,,,,,,,,,,,,91803,550199
6006,2015,ILLINOIS,Cold/Wind Chill,1,0,0.0,Newspaper,,,,,,,,,,,,91803,550215
6007,2015,KENTUCKY,Cold/Wind Chill,1,0,0.0,Emergency Manager,,,,,,,,,,,,92422,564656
6008,2015,KENTUCKY,Cold/Wind Chill,1,0,0.0,Newspaper,,,,,,,,,,,,92422,553802
6009,2015,MISSISSIPPI,Winter Weather,1,0,7000.0,Law Enforcement,,,,,,,,,,,,92942,561191
6010,2015,MISSISSIPPI,Winter Weather,1,0,7000.0,Law Enforcement,,,,,,,,,,,,92942,561192
6011,2015,MISSISSIPPI,Winter Weather,1,0,16000.0,Utility Company,,,,,,,,,,,,92942,561193
6012,2015,KENTUCKY,Winter Storm,1,0,0.0,Trained Spotter,,,,,,,,,,,,93329,560334
6013,2015,KENTUCKY,Winter Storm,0,2,0.0,Trained Spotter,,,,,,,,,,,,93329,560335
6014,2015,KENTUCKY,Winter Storm,1,0,0.0,Trained Spotter,,,,,,,,,,,,93329,560338
6015,2015,DELAWARE,Heavy Snow,0,1,0.0,ASOS,,,,,,,,,,,,92181,561245
6016,2015,DELAWARE,Winter Weather,0,1,0.0,ASOS,,,,,,,,,,,,92181,561249
6017,2015,DELAWARE,Winter Weather,0,1,0.0,Trained Spotter,,,,,,,,,,,,92031,558170
6018,2015,DELAWARE,Winter Weather,0,9,0.0,Trained Spotter,,,,,,,,,,,,92031,558171
6019,2015,DELAWARE,Winter Weather,0,1,0.0,Trained Spotter,,,,,,,,,,,,92031,558172
6020,2015,KENTUCKY,Winter Storm,0,9,0.0,Trained Spotter,,,,,,,,,,,,93329,560356
6021,2015,PENNSYLVANIA,Cold/Wind Chill,1,0,0.0,Newspaper,,,,,,,,,,,,92016,563231
6022,2015,GULF OF MEXICO,Marine Dense Fog,0,2,50000.0,Broadcast Media,,,,,,,,,,,,92407,553651
6023,2015,KENTUCKY,Winter Weather,0,2,0.0,Trained Spotter,,,,,,,,,,,,92091,551713
6024,2015,MISSOURI,Winter Weather,0,1,0.0,Law Enforcement,,,,,,,,,,,,92078,551672
6025,2015,MISSOURI,Winter Weather,0,1,0.0,Law Enforcement,,,,,,,,,,,,92078,551673
6026,2015,MISSOURI,Winter Weather,0,1,0.0,Law Enforcement,,,,,,,,,,,,92078,551674
6027,2015,KANSAS,Tornado,0,1,600000.0,Trained Spotter,,,EF3,5.22,125.0,KS,MT HOPE,37.8404,-97.6507,37.912,-97.6203,94074,565780
6028,2015,GUAM,High Surf,0,3,0.0,Newspaper,,,,,,,,,,,,101695,608219
